date,daily_aqi,n_monitor_readings,n_sites,pollutants_used,dominant_pollutant,dominant_site
2016-12-09,80,23,16,"Ozone,PM2.5",PM2.5,Glendora
2016-12-10,116,24,16,"Ozone,PM2.5",PM2.5,Reseda
2016-12-11,97,30,17,"Ozone,PM2.5",PM2.5,Santa Clarita
2016-12-12,85,23,16,"Ozone,PM2.5",PM2.5,Reseda
2016-12-13,96,24,16,"Ozone,PM2.5",PM2.5,Glendora
2016-12-14,135,31,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2016-12-15,106,23,16,"Ozone,PM2.5",PM2.5,Reseda
2016-12-16,39,23,16,"Ozone,PM2.5",Ozone,LAX Hastings
2016-12-17,61,28,17,"Ozone,PM2.5",PM2.5,Reseda
2016-12-18,64,23,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2016-12-19,63,23,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2016-12-20,54,27,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2016-12-21,54,21,15,"Ozone,PM2.5",PM2.5,Reseda
2016-12-22,56,22,16,"Ozone,PM2.5",PM2.5,Reseda
2016-12-23,66,27,17,"Ozone,PM2.5",PM2.5,Reseda
2016-12-24,54,21,15,"Ozone,PM2.5",PM2.5,Reseda
2016-12-25,78,21,15,"Ozone,PM2.5",PM2.5,Reseda
2016-12-26,68,30,17,"Ozone,PM2.5",PM2.5,Compton
2016-12-27,54,20,15,"Ozone,PM2.5",PM2.5,Long Beach (South)
2016-12-28,64,24,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2016-12-29,60,28,16,"Ozone,PM2.5",PM2.5,Reseda
2016-12-30,56,23,15,"Ozone,PM2.5",PM2.5,Reseda
2016-12-31,66,11,8,PM2.5,PM2.5,Reseda
2017-01-01,145,32,17,"Ozone,PM2.5",PM2.5,Compton
2017-01-02,63,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-01-03,70,23,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-01-04,75,27,15,"Ozone,PM2.5",PM2.5,Reseda
2017-01-05,53,23,16,"Ozone,PM2.5",PM2.5,Reseda
2017-01-06,56,21,15,"Ozone,PM2.5",PM2.5,Reseda
2017-01-07,74,32,17,"Ozone,PM2.5",PM2.5,Reseda
2017-01-08,84,23,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-01-09,60,23,15,"Ozone,PM2.5",PM2.5,Reseda
2017-01-10,61,28,16,"Ozone,PM2.5",PM2.5,Reseda
2017-01-11,58,23,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-01-12,55,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-01-13,65,32,17,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-01-14,75,24,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-01-15,71,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-01-16,75,28,17,"Ozone,PM2.5",PM2.5,Reseda
2017-01-17,71,22,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-01-18,73,24,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-01-19,59,28,16,"Ozone,PM2.5",PM2.5,Reseda
2017-01-20,50,20,14,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-01-21,54,23,16,"Ozone,PM2.5",PM2.5,Reseda
2017-01-22,57,27,16,"Ozone,PM2.5",PM2.5,Reseda
2017-01-23,55,23,16,"Ozone,PM2.5",PM2.5,Reseda
2017-01-24,66,22,15,"Ozone,PM2.5",PM2.5,Reseda
2017-01-25,68,29,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-01-26,73,21,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-01-27,69,22,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-01-28,78,28,17,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-01-29,69,23,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-01-30,62,23,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-01-31,78,30,17,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-02-01,74,22,16,"Ozone,PM2.5",PM2.5,Long Beach (North)
2017-02-02,77,23,16,"Ozone,PM2.5",PM2.5,Reseda
2017-02-03,69,28,17,"Ozone,PM2.5",PM2.5,Reseda
2017-02-04,58,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-02-05,70,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-02-06,54,33,17,"Ozone,PM2.5",PM2.5,Reseda
2017-02-07,52,22,16,"Ozone,PM2.5",PM2.5,Reseda
2017-02-08,56,22,16,"Ozone,PM2.5",PM2.5,Reseda
2017-02-09,58,28,17,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-02-10,62,23,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-02-11,56,23,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-02-12,60,30,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2017-02-13,63,23,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-02-14,64,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-02-15,73,28,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-02-16,66,22,14,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-02-17,49,24,16,"Ozone,PM2.5",Ozone,Azusa
2017-02-18,46,31,16,"Ozone,PM2.5",Ozone,Reseda
2017-02-19,55,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-02-20,57,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-02-21,61,28,15,"Ozone,PM2.5",PM2.5,Reseda
2017-02-22,48,23,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-02-23,45,23,16,"Ozone,PM2.5",Ozone,Pasadena
2017-02-24,57,32,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-02-25,65,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-02-26,54,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-02-27,48,29,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-02-28,58,23,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-03-01,62,24,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2017-03-02,59,29,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-03-03,55,24,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-03-04,66,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-03-05,53,29,16,"Ozone,PM2.5",PM2.5,Reseda
2017-03-06,47,23,16,"Ozone,PM2.5",PM2.5,Glendora
2017-03-07,57,24,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2017-03-08,64,31,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-03-09,77,23,15,"Ozone,PM2.5",Ozone,Reseda
2017-03-10,100,23,15,"Ozone,PM2.5",Ozone,Reseda
2017-03-11,115,29,16,"Ozone,PM2.5",Ozone,Reseda
2017-03-12,101,23,16,"Ozone,PM2.5",Ozone,Azusa
2017-03-13,125,23,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-03-14,102,31,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2017-03-15,84,23,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2017-03-16,75,23,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-03-17,90,28,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-03-18,101,24,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-03-19,82,24,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-03-20,66,32,16,"Ozone,PM2.5",PM2.5,Reseda
2017-03-21,59,20,14,"Ozone,PM2.5",PM2.5,Reseda
2017-03-22,59,22,15,"Ozone,PM2.5",PM2.5,Reseda
2017-03-23,49,28,16,"Ozone,PM2.5",PM2.5,Glendora
2017-03-24,61,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-03-25,54,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-03-26,61,32,16,"Ozone,PM2.5",PM2.5,Reseda
2017-03-27,56,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-03-28,57,24,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-03-29,64,28,16,"Ozone,PM2.5",Ozone,Glendora
2017-03-30,61,24,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2017-03-31,61,18,12,"Ozone,PM2.5",PM2.5,Glendora
2017-04-01,63,30,16,"Ozone,PM2.5",PM2.5,Reseda
2017-04-02,63,22,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-04-03,78,22,16,"Ozone,PM2.5",PM2.5,Reseda
2017-04-04,80,27,16,"Ozone,PM2.5",PM2.5,Reseda
2017-04-05,100,24,16,"Ozone,PM2.5",Ozone,Reseda
2017-04-06,72,21,14,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-04-07,77,31,16,"Ozone,PM2.5",Ozone,Glendora
2017-04-08,54,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-04-09,67,24,16,"Ozone,PM2.5",Ozone,Azusa
2017-04-10,97,28,16,"Ozone,PM2.5",Ozone,Reseda
2017-04-11,87,22,15,"Ozone,PM2.5",Ozone,Reseda
2017-04-12,60,21,14,"Ozone,PM2.5",PM2.5,Reseda
2017-04-13,54,30,14,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-04-14,58,23,15,"Ozone,PM2.5",Ozone,Reseda
2017-04-15,112,23,15,"Ozone,PM2.5",Ozone,Reseda
2017-04-16,108,28,15,"Ozone,PM2.5",Ozone,Azusa
2017-04-17,51,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-04-18,42,21,14,"Ozone,PM2.5",PM2.5,Reseda
2017-04-19,54,30,15,"Ozone,PM2.5",PM2.5,Reseda
2017-04-20,67,23,15,"Ozone,PM2.5",Ozone,Glendora
2017-04-21,119,24,16,"Ozone,PM2.5",Ozone,Azusa
2017-04-22,161,29,16,"Ozone,PM2.5",Ozone,Azusa
2017-04-23,84,23,15,"Ozone,PM2.5",Ozone,Azusa
2017-04-24,62,24,16,"Ozone,PM2.5",PM2.5,Glendora
2017-04-25,71,30,15,"Ozone,PM2.5",Ozone,Reseda
2017-04-26,59,23,15,"Ozone,PM2.5",PM2.5,Glendora
2017-04-27,74,22,15,"Ozone,PM2.5",Ozone,Los Angeles-North Main Street
2017-04-28,84,29,16,"Ozone,PM2.5",Ozone,Azusa
2017-04-29,100,24,16,"Ozone,PM2.5",Ozone,Azusa
2017-04-30,112,24,16,"Ozone,PM2.5",Ozone,Azusa
2017-05-01,140,33,16,"Ozone,PM2.5",Ozone,Reseda
2017-05-02,147,23,15,"Ozone,PM2.5",Ozone,Santa Clarita
2017-05-03,156,23,15,"Ozone,PM2.5",Ozone,Santa Clarita
2017-05-04,126,29,16,"Ozone,PM2.5",Ozone,Glendora
2017-05-05,82,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-05-06,57,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-05-07,61,34,16,"Ozone,PM2.5",PM2.5,Azusa
2017-05-08,62,24,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-05-09,68,23,15,"Ozone,PM2.5",PM2.5,Reseda
2017-05-10,61,27,15,"Ozone,PM2.5",PM2.5,Reseda
2017-05-11,62,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-05-12,73,24,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-05-13,67,34,16,"Ozone,PM2.5",Ozone,Azusa
2017-05-14,67,24,16,"Ozone,PM2.5",Ozone,Reseda
2017-05-15,57,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-05-16,59,29,16,"Ozone,PM2.5",PM2.5,Reseda
2017-05-17,64,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-05-18,62,22,15,"Ozone,PM2.5",PM2.5,Reseda
2017-05-19,84,32,15,"Ozone,PM2.5",Ozone,Azusa
2017-05-20,122,23,15,"Ozone,PM2.5",Ozone,West Los Angeles
2017-05-21,143,23,15,"Ozone,PM2.5",Ozone,Azusa
2017-05-22,154,28,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-05-23,112,22,16,"Ozone,PM2.5",Ozone,Reseda
2017-05-24,119,24,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-05-25,59,31,16,"Ozone,PM2.5",PM2.5,Reseda
2017-05-26,53,23,15,"Ozone,PM2.5",PM2.5,Reseda
2017-05-27,64,24,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-05-28,108,30,17,"Ozone,PM2.5",Ozone,Reseda
2017-05-29,97,23,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-05-30,93,22,15,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-05-31,82,34,17,"Ozone,PM2.5",PM2.5,Reseda
2017-06-01,93,23,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-06-02,136,23,16,"Ozone,PM2.5",Ozone,Azusa
2017-06-03,169,30,17,"Ozone,PM2.5",Ozone,Santa Clarita
2017-06-04,150,22,16,"Ozone,PM2.5",Ozone,Azusa
2017-06-05,101,22,16,"Ozone,PM2.5",Ozone,Reseda
2017-06-06,82,30,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-06-07,101,22,15,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-06-08,77,21,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-06-09,55,29,17,"Ozone,PM2.5",PM2.5,Reseda
2017-06-10,55,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-06-11,55,24,16,"Ozone,PM2.5",PM2.5,Reseda
2017-06-12,53,34,17,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-06-13,93,24,16,"Ozone,PM2.5",Ozone,Reseda
2017-06-14,159,23,15,"Ozone,PM2.5",Ozone,Santa Clarita
2017-06-15,143,29,17,"Ozone,PM2.5",Ozone,Santa Clarita
2017-06-16,195,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-06-17,190,25,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-06-18,164,34,17,"Ozone,PM2.5",Ozone,Santa Clarita
2017-06-19,172,25,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-06-20,197,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-06-21,164,30,17,"Ozone,PM2.5",Ozone,Santa Clarita
2017-06-22,115,24,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-06-23,156,22,15,"Ozone,PM2.5",Ozone,Santa Clarita
2017-06-24,151,33,17,"Ozone,PM2.5",Ozone,Santa Clarita
2017-06-25,195,23,16,"Ozone,PM2.5",Ozone,Glendora
2017-06-26,129,23,16,"Ozone,PM2.5",Ozone,Glendora
2017-06-27,115,27,17,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-06-28,115,24,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-06-29,150,23,15,"Ozone,PM2.5",Ozone,Santa Clarita
2017-06-30,151,31,15,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-01,143,23,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-02,115,23,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-07-03,159,29,17,"Ozone,PM2.5",Ozone,Glendora
2017-07-04,169,23,16,"Ozone,PM2.5",Ozone,Glendora
2017-07-05,189,23,16,"Ozone,PM2.5",PM2.5,Glendora
2017-07-06,204,34,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-07,224,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-08,209,23,16,"Ozone,PM2.5",Ozone,Reseda
2017-07-09,101,28,17,"Ozone,PM2.5",Ozone,Pasadena
2017-07-10,112,23,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-07-11,71,22,15,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-07-12,84,33,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-07-13,97,23,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-07-14,156,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-15,203,30,17,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-16,159,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-17,101,22,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-18,154,33,17,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-19,164,23,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-20,136,23,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-07-21,154,28,17,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-07-22,177,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-23,164,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-24,72,34,17,"Ozone,PM2.5",PM2.5,Reseda
2017-07-25,84,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-26,100,22,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-27,105,29,17,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-28,126,24,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-07-29,133,24,16,"Ozone,PM2.5",Ozone,Azusa
2017-07-30,122,34,17,"Ozone,PM2.5",Ozone,Santa Clarita
2017-07-31,164,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-08-01,140,23,15,"Ozone,PM2.5",Ozone,Reseda
2017-08-02,122,27,16,"Ozone,PM2.5",Ozone,Reseda
2017-08-03,161,25,16,"Ozone,PM2.5",Ozone,Pomona
2017-08-04,126,22,14,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-08-05,115,34,17,"Ozone,PM2.5",Ozone,Santa Clarita
2017-08-06,119,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-08-07,108,24,16,"Ozone,PM2.5",Ozone,Glendora
2017-08-08,122,28,16,"Ozone,PM2.5",Ozone,Glendora
2017-08-09,119,24,16,"Ozone,PM2.5",Ozone,Glendora
2017-08-10,143,24,16,"Ozone,PM2.5",Ozone,Pomona
2017-08-11,140,34,17,"Ozone,PM2.5",Ozone,Reseda
2017-08-12,156,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-08-13,150,24,16,"Ozone,PM2.5",Ozone,Azusa
2017-08-14,97,30,17,"Ozone,PM2.5",Ozone,Glendora
2017-08-15,63,21,15,"Ozone,PM2.5",PM2.5,Reseda
2017-08-16,90,22,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-08-17,93,32,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-08-18,112,23,15,"Ozone,PM2.5",Ozone,Santa Clarita
2017-08-19,105,23,15,"Ozone,PM2.5",Ozone,Pomona
2017-08-20,86,28,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-08-21,87,23,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-08-22,97,21,14,"Ozone,PM2.5",Ozone,Reseda
2017-08-23,126,32,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-08-24,115,21,14,"Ozone,PM2.5",Ozone,Santa Clarita
2017-08-25,154,21,15,"Ozone,PM2.5",Ozone,Santa Clarita
2017-08-26,190,27,16,"Ozone,PM2.5",Ozone,Glendora
2017-08-27,164,21,15,"Ozone,PM2.5",Ozone,Glendora
2017-08-28,201,21,15,"Ozone,PM2.5",Ozone,Pomona
2017-08-29,208,28,14,"Ozone,PM2.5",Ozone,Glendora
2017-08-30,209,22,15,"Ozone,PM2.5",Ozone,Pomona
2017-08-31,174,22,15,"Ozone,PM2.5",Ozone,Pasadena
2017-09-01,206,28,16,"Ozone,PM2.5",Ozone,Glendora
2017-09-02,156,22,15,"Ozone,PM2.5",Ozone,Reseda
2017-09-03,77,22,15,"Ozone,PM2.5",Ozone,Santa Clarita
2017-09-04,68,32,16,"Ozone,PM2.5",PM2.5,Reseda
2017-09-05,73,23,15,"Ozone,PM2.5",PM2.5,Reseda
2017-09-06,69,23,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-09-07,112,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-09-08,80,21,14,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-09-09,101,22,15,"Ozone,PM2.5",Ozone,Pomona
2017-09-10,177,33,16,"Ozone,PM2.5",Ozone,Pomona
2017-09-11,119,22,15,"Ozone,PM2.5",Ozone,Pomona
2017-09-12,84,21,14,"Ozone,PM2.5",Ozone,Pomona
2017-09-13,67,28,16,"Ozone,PM2.5",PM2.5,Reseda
2017-09-14,62,22,15,"Ozone,PM2.5",PM2.5,Reseda
2017-09-15,62,21,15,"Ozone,PM2.5",PM2.5,Reseda
2017-09-16,80,32,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-09-17,93,22,15,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-09-18,101,22,15,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-09-19,75,27,16,"Ozone,PM2.5",PM2.5,Reseda
2017-09-20,71,20,14,"Ozone,PM2.5",PM2.5,Reseda
2017-09-21,63,21,15,"Ozone,PM2.5",PM2.5,Reseda
2017-09-22,63,32,16,"Ozone,PM2.5",PM2.5,Reseda
2017-09-23,64,24,15,"Ozone,PM2.5",Ozone,Pomona
2017-09-24,84,23,15,"Ozone,PM2.5",Ozone,Los Angeles-North Main Street
2017-09-25,61,27,16,"Ozone,PM2.5",Ozone,Pomona
2017-09-26,93,22,14,"Ozone,PM2.5",Ozone,Pomona
2017-09-27,77,24,15,"Ozone,PM2.5",Ozone,Pomona
2017-09-28,87,33,16,"Ozone,PM2.5",Ozone,Los Angeles-North Main Street
2017-09-29,97,22,14,"Ozone,PM2.5",Ozone,Azusa
2017-09-30,147,22,13,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2017-10-01,90,29,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-10-02,71,23,15,"Ozone,PM2.5",Ozone,Reseda
2017-10-03,72,21,13,"Ozone,PM2.5",PM2.5,Reseda
2017-10-04,71,33,16,"Ozone,PM2.5",Ozone,Azusa
2017-10-05,101,21,13,"Ozone,PM2.5",Ozone,Reseda
2017-10-06,129,20,13,"Ozone,PM2.5",Ozone,Azusa
2017-10-07,126,27,15,"Ozone,PM2.5",Ozone,Pomona
2017-10-08,119,22,14,"Ozone,PM2.5",Ozone,Santa Clarita
2017-10-09,70,22,14,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-10-10,70,33,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-10-11,74,22,14,"Ozone,PM2.5",Ozone,Santa Clarita
2017-10-12,87,23,15,"Ozone,PM2.5",Ozone,Santa Clarita
2017-10-13,97,29,16,"Ozone,PM2.5",Ozone,Santa Clarita
2017-10-14,136,23,15,"Ozone,PM2.5",Ozone,Azusa
2017-10-15,100,23,15,"Ozone,PM2.5",Ozone,Los Angeles-North Main Street
2017-10-16,77,33,16,"Ozone,PM2.5",Ozone,Pasadena
2017-10-17,71,21,14,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-10-18,119,23,15,"Ozone,PM2.5",Ozone,Azusa
2017-10-19,94,27,15,"Ozone,PM2.5",PM2.5,Reseda
2017-10-20,69,21,13,"Ozone,PM2.5",PM2.5,Reseda
2017-10-21,60,22,14,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-10-22,64,33,15,"Ozone,PM2.5",Ozone,Pasadena
2017-10-23,60,22,14,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-10-24,71,21,14,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-10-25,58,27,14,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-10-26,71,20,12,"Ozone,PM2.5",Ozone,Reseda
2017-10-27,97,21,14,"Ozone,PM2.5",Ozone,Reseda
2017-10-28,95,32,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-10-29,118,22,14,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-10-30,68,22,14,"Ozone,PM2.5",PM2.5,Reseda
2017-10-31,67,28,15,"Ozone,PM2.5",PM2.5,Reseda
2017-11-01,64,23,15,"Ozone,PM2.5",PM2.5,Reseda
2017-11-02,56,22,14,"Ozone,PM2.5",PM2.5,Reseda
2017-11-03,60,33,15,"Ozone,PM2.5",PM2.5,Reseda
2017-11-04,57,23,15,"Ozone,PM2.5",PM2.5,Reseda
2017-11-05,53,23,15,"Ozone,PM2.5",PM2.5,Reseda
2017-11-06,55,29,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-11-07,56,23,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-11-08,55,23,15,"Ozone,PM2.5",PM2.5,Reseda
2017-11-09,54,31,15,"Ozone,PM2.5",PM2.5,Reseda
2017-11-10,62,23,15,"Ozone,PM2.5",PM2.5,Reseda
2017-11-11,69,23,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-11-12,93,28,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-11-13,85,23,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-11-14,79,22,14,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-11-15,88,33,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-11-16,82,21,13,"Ozone,PM2.5",PM2.5,Long Beach (South)
2017-11-17,55,22,14,"Ozone,PM2.5",PM2.5,Reseda
2017-11-18,58,28,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-11-19,58,22,14,"Ozone,PM2.5",PM2.5,Reseda
2017-11-20,77,22,14,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-11-21,78,32,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2017-11-22,71,21,13,"Ozone,PM2.5",PM2.5,Long Beach (South)
2017-11-23,59,23,15,"Ozone,PM2.5",PM2.5,Reseda
2017-11-24,77,29,16,"Ozone,PM2.5",PM2.5,Compton
2017-11-25,83,23,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-11-26,121,23,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-11-27,74,34,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2017-11-28,62,22,14,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-11-29,71,21,14,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-11-30,82,27,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2017-12-01,73,23,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-12-02,82,23,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2017-12-03,80,33,16,"Ozone,PM2.5",PM2.5,Compton
2017-12-04,64,23,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
